method,pair_id,f1_all_to_all,precision_all_to_all,recall_all_to_all,source
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac3_ev,0.0,0.0,0.0,/Users/nahawandkired/Desktop/si_si-results4.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac4_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac4_ev,0.2,0.11,1.0,/Users/nahawandkired/Desktop/si_si-results4.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac5_av,0.0,0.0,0.0,/Users/nahawandkired/Desktop/si_si-results4.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac5_ev,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ec_av,0.33,0.2,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ec_ev,0.2,0.11,1.0,/Users/nahawandkired/Desktop/si_si-results4.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,0.27,0.22,0.33,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac1_ev,0.53,0.44,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac2_av,0.18,0.2,0.17,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac2_ev,0.57,0.5,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac3_ev,0.46,0.43,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac4_ev,0.53,0.44,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ac5_ev,0.57,0.5,0.67,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ec_av,0.46,0.43,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_30_ec_ev,0.75,0.6,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac1_av,0.45,0.45,0.45,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac1_ev,0.55,0.55,0.55,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac2_av,0.32,0.38,0.27,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac2_ev,0.33,0.43,0.27,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac3_av,0.33,0.43,0.27,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac3_ev,0.61,0.58,0.64,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac4_av,0.36,0.36,0.36,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,0.5,0.46,0.55,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,0.46,0.4,0.55,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ec_av,0.67,0.62,0.73,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,0.72,0.64,0.82,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,0.44,0.44,0.44,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac1_ev,0.61,0.55,0.69,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,0.36,0.42,0.31,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac2_ev,0.48,0.47,0.5,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac3_av,0.32,0.44,0.25,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,0.58,0.6,0.56,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac4_ev,0.47,0.5,0.44,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,0.28,0.31,0.25,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ac5_ev,0.52,0.64,0.44,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,ChEMBL__View-Unionable__assays_both_0_70_ec_av,0.72,0.65,0.81,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,Magellan__amazon_google_exp,1.0,1.0,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,Magellan__beeradvo_ratebeer,1.0,1.0,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,Magellan__dblp_acm,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,Magellan__dblp_scholar,1.0,1.0,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,Magellan__fodors_zagats,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,Magellan__itunes_amazon,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,Magellan__walmart_amazon,1.0,1.0,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ac1_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ac2_ev,0.11,0.06,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ac3_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ac4_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ac5_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_1_ec_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ac1_ev,0.44,0.35,0.6,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ac2_ev,0.46,0.33,0.73,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ac3_ev,0.35,0.26,0.53,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ac4_ev,0.44,0.33,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ac5_ev,0.61,0.45,0.93,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_30_ec_ev,0.52,0.39,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ac1_ev,0.63,0.53,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ac2_ev,0.61,0.51,0.76,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ac3_ev,0.65,0.54,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ac4_ev,0.55,0.46,0.68,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ac5_ev,0.62,0.53,0.76,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_50_ec_ev,0.58,0.49,0.72,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ac1_ev,0.73,0.67,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ac2_ev,0.65,0.6,0.71,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ac3_ev,0.58,0.54,0.63,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ac4_ev,0.62,0.57,0.69,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ac5_ev,0.6,0.58,0.63,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_both_50_70_ec_ev,0.7,0.64,0.77,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ac1_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ac2_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ac3_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ac4_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ac5_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_1_ec_ev,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ac1_ev,0.51,0.38,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ac2_ev,0.57,0.42,0.87,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ac3_ev,0.58,0.42,0.93,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ac4_ev,0.55,0.41,0.87,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ac5_ev,0.46,0.33,0.73,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_30_ec_ev,0.47,0.34,0.73,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ac1_ev,0.65,0.54,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ac2_ev,0.6,0.51,0.72,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ac3_ev,0.58,0.49,0.72,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ac4_ev,0.6,0.51,0.72,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ac5_ev,0.62,0.53,0.76,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_50_ec_ev,0.58,0.49,0.72,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ac1_ev,0.7,0.64,0.77,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ac2_ev,0.66,0.61,0.71,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ac3_ev,0.74,0.68,0.8,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ac4_ev,0.62,0.57,0.69,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ac5_ev,0.7,0.67,0.74,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Joinable__miller2_vertical_70_ec_ev,0.68,0.64,0.71,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ac1_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ac2_av,0.0,0.0,0.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ac3_av,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ac4_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ac5_av,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_1_ec_av,0.03,0.01,1.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac1_av,0.27,0.2,0.4,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac2_av,0.36,0.27,0.53,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac3_av,0.34,0.25,0.53,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac4_av,0.42,0.3,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac5_av,0.21,0.16,0.33,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ec_av,0.21,0.16,0.33,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac1_av,0.29,0.26,0.32,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac2_av,0.36,0.31,0.44,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac3_av,0.35,0.3,0.44,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac4_av,0.45,0.38,0.56,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac5_av,0.3,0.26,0.36,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ec_av,0.27,0.23,0.32,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac1_av,0.32,0.3,0.34,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac2_av,0.31,0.28,0.34,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac3_av,0.27,0.26,0.29,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac4_av,0.29,0.27,0.31,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac5_av,0.47,0.43,0.51,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ec_av,0.41,0.37,0.46,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ac1_av,0.08,0.04,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ac2_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ac3_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ac4_av,0.0,0.0,0.0,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ac5_av,0.0,0.0,0.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_1_ec_av,0.09,0.05,1.0,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ac1_av,0.17,0.13,0.27,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ac2_av,0.31,0.23,0.47,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ac3_av,0.43,0.32,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ac4_av,0.35,0.26,0.53,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ac5_av,0.17,0.12,0.27,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_30_ec_av,0.32,0.24,0.47,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac1_av,0.38,0.32,0.48,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac2_av,0.3,0.25,0.36,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,0.43,0.36,0.52,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,0.26,0.22,0.32,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,0.42,0.38,0.48,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ec_av,0.41,0.36,0.48,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ac1_av,0.49,0.45,0.54,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ac2_av,0.42,0.38,0.46,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ac3_av,0.36,0.33,0.4,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ac4_av,0.19,0.18,0.2,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ac5_av,0.31,0.28,0.34,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Semantically-Joinable__miller2_vertical_70_ec_av,0.36,0.33,0.4,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac1_av,0.46,0.47,0.45,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac1_ev,0.67,0.67,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac2_av,0.55,0.56,0.55,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac2_ev,0.67,0.67,0.67,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac3_av,0.59,0.59,0.59,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac3_ev,0.59,0.59,0.59,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac4_av,0.55,0.55,0.55,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac4_ev,0.61,0.61,0.61,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac5_av,0.46,0.46,0.45,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ac5_ev,0.69,0.69,0.69,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ec_av,0.68,0.52,0.98,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv
ISResMat,OpenData__Unionable__miller2_horizontal_0_ec_ev,0.63,0.63,0.63,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_100_ac1_av,0.53,0.53,0.53,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_100_ac1_ev,0.78,0.78,0.78,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_100_ac2_av,0.55,0.55,0.55,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_100_ac2_ev,0.69,0.69,0.69,/Users/nahawandkired/Desktop/si_si-results.csv
ISResMat,OpenData__Unionable__miller2_horizontal_100_ac3_av,0.51,0.51,0.51,/Users/nahawandkired/Desktop/si_si-results.csv
