pair_id,dataset,short_dataset,feature_build_sec_pair,feature_build_reduced_sec_pair,category,relation,model,scenario,rf_fit_sec_pair_share,rf_test_fold_appearances,runtime_sec_pair,runtime_note
OpenData__View -Unionable__miller2_both_0_30_ac4_av,OpenData,miller2_both_0_30_ac4_av,289.382,124.04341588892788,OpenData,View-Unionable,minilm,si_si2,5.406886820307236,3,294.78888682030725,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac2_av,TPC-DI,prospect_horizontal_0_ac2_av,133.085,54.39474265001715,TPC-DI,Unionable,minilm,si_si2,5.768455646283129,2,138.85345564628312,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,ChEMBL,assays_vertical_30_ac5_av,59.131,22.44576111896336,ChEMBL,Semantically-Joinable,minilm,si_si2,5.549805419644571,2,64.68080541964457,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_both_50_70_ec_ev,OpenData,miller2_both_50_70_ec_ev,427.841,187.8925965148807,OpenData,Joinable,minilm,si_si2,5.67392592550904,2,433.51492592550903,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac4_ev,OpenData,miller2_both_0_30_ac4_ev,287.402,123.41044811834394,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,300.2968846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac2_ev,TPC-DI,prospect_horizontal_0_ac2_ev,131.111,53.8530479338616,TPC-DI,Unionable,minilm,si_si2,5.302493504503021,2,136.413493504503,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_30_ec_av,ChEMBL,assays_vertical_30_ec_av,62.057,24.524043421231205,ChEMBL,Semantically-Joinable,minilm,si_si2,5.39702322527711,2,67.45402322527711,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ac1_ev,OpenData,miller2_vertical_1_ac1_ev,187.212,78.96025847148894,OpenData,Joinable,minilm,si_si2,6.490463595692778,1,193.70246359569276,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac5_av,OpenData,miller2_both_0_30_ac5_av,286.54,122.97647412210704,OpenData,View-Unionable,minilm,si_si2,5.178372998638553,1,291.7183729986386,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac3_av,TPC-DI,prospect_horizontal_0_ac3_av,129.852,53.13452256289125,TPC-DI,Unionable,minilm,si_si2,5.39702322527711,2,135.2490232252771,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ac1_av,ChEMBL,assays_vertical_50_ac1_av,80.982,31.731666737392544,ChEMBL,Semantically-Joinable,minilm,si_si2,6.205850718171684,2,87.18785071817169,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ac2_ev,OpenData,miller2_vertical_1_ac2_ev,180.472,75.74960918252171,OpenData,Joinable,minilm,si_si2,5.521143731141579,2,185.9931437311416,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ac5_ev,OpenData,miller2_both_0_30_ac5_ev,283.02,121.69755715362726,OpenData,View-Unionable,minilm,si_si2,12.894884620442308,1,295.9148846204423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac3_ev,TPC-DI,prospect_horizontal_0_ac3_ev,131.792,53.95838498939574,TPC-DI,Unionable,minilm,si_si2,5.92123784065059,1,137.71323784065058,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ac2_av,ChEMBL,assays_vertical_50_ac2_av,77.599,30.3440138181448,ChEMBL,Semantically-Joinable,minilm,si_si2,6.205850718171684,2,83.80485071817169,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ac3_ev,OpenData,miller2_vertical_1_ac3_ev,186.657,78.39961538498105,OpenData,Joinable,minilm,si_si2,5.42661401036749,1,192.0836140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ec_av,OpenData,miller2_both_0_30_ec_av,276.988,118.48237933042644,OpenData,View-Unionable,minilm,si_si2,5.92123784065059,1,282.9092378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac4_av,TPC-DI,prospect_horizontal_0_ac4_av,129.028,52.70686708676814,TPC-DI,Unionable,minilm,si_si2,5.726472379453016,5,134.754472379453,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ac3_av,ChEMBL,assays_vertical_50_ac3_av,79.969,31.510651044040912,ChEMBL,Semantically-Joinable,minilm,si_si2,5.42661401036749,1,85.39561401036748,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ac4_ev,OpenData,miller2_vertical_1_ac4_ev,182.815,77.02606625720858,OpenData,Joinable,minilm,si_si2,5.178372998638553,1,187.99337299863856,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_30_ec_ev,OpenData,miller2_both_0_30_ec_ev,269.619,115.75816764035824,OpenData,View-Unionable,minilm,si_si2,5.92123784065059,1,275.5402378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac4_ev,TPC-DI,prospect_horizontal_0_ac4_ev,134.446,54.79721259279549,TPC-DI,Unionable,minilm,si_si2,6.009124962753012,3,140.45512496275302,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ac4_av,ChEMBL,assays_vertical_50_ac4_av,78.847,30.6537211639136,ChEMBL,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,84.02537299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ac5_ev,OpenData,miller2_vertical_1_ac5_ev,182.192,76.80606483501197,OpenData,Joinable,minilm,si_si2,5.768455646283129,2,187.96045564628312,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac1_av,OpenData,miller2_both_0_50_ac1_av,384.747,166.69942560748012,OpenData,View-Unionable,minilm,si_si2,6.490463595692778,1,391.2374635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac5_av,TPC-DI,prospect_horizontal_0_ac5_av,134.592,54.899460132055,TPC-DI,Unionable,minilm,si_si2,5.615673451915668,1,140.20767345191567,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,ChEMBL,assays_vertical_50_ac5_av,79.562,31.11572458137572,ChEMBL,Semantically-Joinable,minilm,si_si2,5.178372998638553,1,84.74037299863855,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_1_ec_ev,OpenData,miller2_vertical_1_ec_ev,185.462,78.13272096280753,OpenData,Joinable,minilm,si_si2,5.521143731141579,2,190.98314373114158,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac1_ev,OpenData,miller2_both_0_50_ac1_ev,382.648,165.9797405190319,OpenData,View-Unionable,minilm,si_si2,5.615673451915668,1,388.2636734519157,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ac5_ev,TPC-DI,prospect_horizontal_0_ac5_ev,132.853,53.935126731053,TPC-DI,Unionable,minilm,si_si2,5.946105148903619,3,138.79910514890364,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_50_ec_av,ChEMBL,assays_vertical_50_ec_av,83.148,32.93858497585356,ChEMBL,Semantically-Joinable,minilm,si_si2,5.92123784065059,1,89.06923784065059,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ac1_ev,OpenData,miller2_vertical_30_ac1_ev,284.892,122.51634961088,OpenData,Joinable,minilm,si_si2,6.490463595692778,1,291.3824635956928,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac2_av,OpenData,miller2_both_0_50_ac2_av,372.919,160.97550009214876,OpenData,View-Unionable,minilm,si_si2,5.726472379453016,5,378.645472379453,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ec_av,TPC-DI,prospect_horizontal_0_ec_av,154.641,65.13208906090259,TPC-DI,Unionable,minilm,si_si2,5.42661401036749,1,160.0676140103675,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ac1_av,ChEMBL,assays_vertical_70_ac1_av,101.785,40.8334838988632,ChEMBL,Semantically-Joinable,minilm,si_si2,5.768455646283129,2,107.55345564628313,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ac2_ev,OpenData,miller2_vertical_30_ac2_ev,263.712,113.798534909904,OpenData,Joinable,minilm,si_si2,5.698483534899606,3,269.4104835348996,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac2_ev,OpenData,miller2_both_0_50_ac2_ev,369.247,159.28865748506786,OpenData,View-Unionable,minilm,si_si2,5.178372998638553,1,374.4253729986386,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_0_ec_ev,TPC-DI,prospect_horizontal_0_ec_ev,154.706,65.13109145848452,TPC-DI,Unionable,minilm,si_si2,5.302493504503021,2,160.008493504503,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ac2_av,ChEMBL,assays_vertical_70_ac2_av,106.14,42.61454626392573,ChEMBL,Semantically-Joinable,minilm,si_si2,5.571761430401604,3,111.71176143040161,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ac3_ev,OpenData,miller2_vertical_30_ac3_ev,286.051,122.52984931229054,OpenData,Joinable,minilm,si_si2,5.535474575393075,4,291.5864745753931,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac3_av,OpenData,miller2_both_0_50_ac3_av,379.687,163.67029898389058,OpenData,View-Unionable,minilm,si_si2,5.521143731141579,2,385.2081437311416,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac1_av,TPC-DI,prospect_horizontal_100_ac1_av,131.454,53.80757347503305,TPC-DI,Unionable,minilm,si_si2,5.615673451915668,1,137.06967345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ac3_av,ChEMBL,assays_vertical_70_ac3_av,104.201,41.802883303374045,ChEMBL,Semantically-Joinable,minilm,si_si2,5.615673451915668,1,109.81667345191566,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ac4_ev,OpenData,miller2_vertical_30_ac4_ev,279.562,119.95023838345708,OpenData,Joinable,minilm,si_si2,5.92123784065059,1,285.4832378406506,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac3_ev,OpenData,miller2_both_0_50_ac3_ev,375.281,162.3079836485386,OpenData,View-Unionable,minilm,si_si2,5.39702322527711,2,380.6780232252771,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
TPC-DI__Unionable__prospect_horizontal_100_ac1_ev,TPC-DI,prospect_horizontal_100_ac1_ev,137.177,56.05816651587188,TPC-DI,Unionable,minilm,si_si2,6.490463595692778,1,143.66746359569277,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
ChEMBL__Semantically-Joinable__assays_vertical_70_ac4_av,ChEMBL,assays_vertical_70_ac4_av,107.059,43.27970737928152,ChEMBL,Semantically-Joinable,minilm,si_si2,6.053068523804223,2,113.11206852380423,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__Joinable__miller2_vertical_30_ac5_ev,OpenData,miller2_vertical_30_ac5_ev,271.247,116.75005704586208,OpenData,Joinable,minilm,si_si2,6.053068523804223,2,277.3000685238042,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
OpenData__View -Unionable__miller2_both_0_50_ac4_av,OpenData,miller2_both_0_50_ac4_av,369.34,159.74463081561026,OpenData,View-Unionable,minilm,si_si2,5.42661401036749,1,374.76661401036745,"feature build from final_time_before_after_fs_bis.csv (minilm, si_si2) + RF fit amortized by test pair; prediction time not separately logged"
