method,method_raw,pair_id,pair_id_raw,f1_all_to_all,precision_all_to_all,recall_all_to_all,runtime,scenario,source,dataset_group,relation_group
COMA,Coma,OpenData__Unionable__miller2_horizontal_50_ac4_ev,miller2_horizontal_50_ac4_ev_source.csv,0.2857142857142857,0.75,0.1764705882352941,3.424556016921997,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Unionable
COMA,Coma,ChEMBL__Joinable__assays_vertical_50_ac5_ev,assays_vertical_50_ac5_ev_source.csv,0.2857142857142857,0.6666666666666666,0.1818181818181818,1.4274766445159912,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Joinable
COMA++,Coma++,OpenData__View -Unionable__miller2_both_0_1_ac1_ev,miller2_both_0_1_ac1_ev_source.csv,0.2857142857142857,0.1666666666666666,1.0,124.9011116027832,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
ISResMat,ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ac1_av,miller2_both_50_50_ac1_av_source.csv,0.2857142857142857,0.2580645161290322,0.32,175.87849640846252,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
COMA++,Coma++,OpenData__View -Unionable__miller2_both_0_1_ac1_av,miller2_both_0_1_ac1_av_source.csv,0.2857142857142857,0.1666666666666666,1.0,134.1384401321411,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
MagnetoGPT,,ChEMBL__Semantically-Joinable__assays_both_50_1_ac5_av,,0.2857142857142857,0.1666666666666666,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,Semantically-Joinable
Distribution Based,Distribution,ChEMBL__Semantically-Joinable__assays_vertical_30_ac1_av,assays_vertical_30_ac1_av_source.csv,0.2857142857142857,1.0,0.1666666666666666,6.214035511016846,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Semantically-Joinable
COMA++,Coma++,ChEMBL__View-Unionable__assays_both_0_50_ac5_ev,assays_both_0_50_ac5_ev_source.csv,0.2857142857142857,0.6666666666666666,0.1818181818181818,21.73730969429016,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
COMA,Coma,TPC-DI__Semantically-Joinable__prospect_vertical_70_ac4_av,prospect_vertical_70_ac4_av_source.csv,0.2857142857142857,0.5,0.2,1.7759087085723877,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,Semantically-Joinable
SMUTF,,ChEMBL__Joinable__assays_both_50_1_ac2_ev,,0.2857142857142857,0.1666666666666666,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,Joinable
COMA++,Coma++,OpenData__Joinable__miller2_both_50_1_ac3_ev,miller2_both_50_1_ac3_ev_source.csv,0.2857142857142857,0.1666666666666666,1.0,133.3684322834015,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
COMA++,Coma++,OpenData__Joinable__miller2_both_50_1_ac5_ev,miller2_both_50_1_ac5_ev_source.csv,0.2857142857142857,0.1666666666666666,1.0,136.7828938961029,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
MagnetoGPT,,ChEMBL__View-Unionable__assays_both_0_1_ac5_av,,0.2857142857142857,0.1666666666666666,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,View-Unionable
Similarity Flooding,SimilarityFlooding,ChEMBL__Semantically-Joinable__assays_vertical_50_ac5_av,assays_vertical_50_ac5_av_source.csv,0.2857142857142856,0.3,0.2727272727272727,1.148508071899414,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Semantically-Joinable
Similarity Flooding,SimilarityFlooding,ChEMBL__Joinable__assays_vertical_50_ac5_ev,assays_vertical_50_ac5_ev_source.csv,0.2857142857142856,0.3,0.2727272727272727,0.9881601333618164,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Joinable
Similarity Flooding,SimilarityFlooding,OpenData__Joinable__miller2_vertical_30_ac5_ev,miller2_vertical_30_ac5_ev_source.csv,0.2790697674418604,0.2142857142857142,0.4,5.27087140083313,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
COMA,Coma,OpenData__Joinable__miller2_both_50_70_ac5_ev,miller2_both_50_70_ac5_ev_source.csv,0.2790697674418604,0.75,0.1714285714285714,2.9439005851745605,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
Similarity Flooding,SimilarityFlooding,OpenData__View -Unionable__miller2_both_0_70_ac5_av,miller2_both_0_70_ac5_av_source.csv,0.2777777777777778,0.2702702702702703,0.2857142857142857,9.769432783126833,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
ISResMat,,OpenData__Unionable__miller2_horizontal_100_ec_ev,,0.2770083102493075,0.1612903225806451,0.9803921568627452,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,OpenData,Unionable
ISResMat,,ChEMBL__View-Unionable__assays_both_0_70_ac5_av,,0.2758620689655172,0.3076923076923077,0.25,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,View-Unionable
Distribution Based,Distribution,OpenData__Joinable__miller2_vertical_50_ec_ev,miller2_vertical_50_ec_ev_source.csv,0.2745098039215686,0.2692307692307692,0.28,86.53805708885193,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
Cupid,Cupid,OpenData__Joinable__miller2_vertical_70_ac2_ev,miller2_vertical_70_ac2_ev_source.csv,0.2727272727272727,0.6666666666666666,0.1714285714285714,95.43123126029968,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
Distribution Based,,TPC-DI__View-Unionable__prospect_both_0_50_ac1_av,,0.2727272727272727,0.2727272727272727,0.2727272727272727,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
COMA++,Coma++,OpenData__Semantically-Joinable__miller2_vertical_30_ac5_av,miller2_vertical_30_ac5_av_source.csv,0.2727272727272727,0.4285714285714285,0.2,214.7952628135681,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
ISResMat,ISResMat,OpenData__Semantically-Joinable__miller2_both_50_70_ac3_av,miller2_both_50_70_ac3_av_source.csv,0.2702702702702702,0.2564102564102564,0.2857142857142857,211.95493340492249,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
COMA,Coma,TPC-DI__Joinable__prospect_vertical_50_ac4_ev,prospect_vertical_50_ac4_ev_source.csv,0.2666666666666666,0.5,0.1818181818181818,1.6434409618377686,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,Joinable
COMA,Coma,ChEMBL__View-Unionable__assays_both_0_50_ac4_av,assays_both_0_50_ac4_av_source.csv,0.2666666666666666,0.5,0.1818181818181818,1.4384407997131348,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
ISResMat,,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,,0.2666666666666666,0.2222222222222222,0.3333333333333333,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,View-Unionable
ISResMat,ISResMat,OpenData__Semantically-Joinable__miller2_both_50_50_ec_av,miller2_both_50_50_ec_av_source.csv,0.2666666666666666,0.2285714285714285,0.32,175.21020603179932,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
ISResMat,ISResMat,OpenData__Semantically-Joinable__miller2_both_50_30_ac1_av,miller2_both_50_30_ac1_av_source.csv,0.2666666666666666,0.2,0.4,143.38825917243958,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
COMA++,Coma++,ChEMBL__View-Unionable__assays_both_0_50_ac4_av,assays_both_0_50_ac4_av_source.csv,0.2666666666666666,0.5,0.1818181818181818,28.26868224143982,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
COMA++,Coma++,OpenData__Semantically-Joinable__miller2_both_50_70_ac5_av,miller2_both_50_70_ac5_av_source.csv,0.2666666666666666,0.6,0.1714285714285714,246.32204055786133,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
Similarity Flooding,SimilarityFlooding,ChEMBL__Joinable__assays_vertical_30_ac5_ev,assays_vertical_30_ac5_ev_source.csv,0.2666666666666666,0.2222222222222222,0.3333333333333333,0.6604964733123779,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Joinable
COMA++,Coma++,ChEMBL__Semantically-Joinable__assays_both_50_50_ac4_av,assays_both_50_50_ac4_av_source.csv,0.2666666666666666,0.5,0.1818181818181818,25.27670454978943,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Semantically-Joinable
Similarity Flooding,SimilarityFlooding,ChEMBL__Unionable__assays_horizontal_100_ac4_ev,assays_horizontal_100_ac4_ev_source.csv,0.263157894736842,0.3333333333333333,0.217391304347826,2.321068525314331,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Unionable
ISResMat,ISResMat,OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,miller2_vertical_50_ac4_av_source.csv,0.2622950819672131,0.2222222222222222,0.32,176.9504566192627,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
ISResMat,ISResMat,OpenData__View -Unionable__miller2_both_0_30_ac4_av,miller2_both_0_30_ac4_av_source.csv,0.2608695652173913,0.1935483870967742,0.4,124.59783267974854,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
COMA,Coma,OpenData__Joinable__miller2_vertical_30_ac4_ev,miller2_vertical_30_ac4_ev_source.csv,0.2608695652173913,0.375,0.2,2.5681560039520264,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
Similarity Flooding,SimilarityFlooding,ChEMBL__View-Unionable__assays_both_0_50_ac5_av,assays_both_0_50_ac5_av_source.csv,0.2608695652173913,0.25,0.2727272727272727,0.9489035606384276,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
Similarity Flooding,SimilarityFlooding,TPC-DI__View-Unionable__prospect_both_0_70_ac5_av,prospect_both_0_70_ac5_av_source.csv,0.2580645161290323,0.25,0.2666666666666666,0.9082269668579102,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,View-Unionable
ISResMat,ISResMat,OpenData__View -Unionable__miller2_both_0_30_ac5_av,miller2_both_0_30_ac5_av_source.csv,0.2553191489361702,0.1875,0.4,123.52267813682556,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
Magneto,,TPC-DI__Joinable__prospect_both_50_1_ac2_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
Magneto,,TPC-DI__View-Unionable__prospect_both_0_1_ac2_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
Similarity Flooding,SimilarityFlooding,TPC-DI__Joinable__prospect_both_50_1_ac2_ev,prospect_both_50_1_ac2_ev_source.csv,0.25,0.1428571428571428,1.0,0.1793611049652099,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,Joinable
Magneto,,TPC-DI__View-Unionable__prospect_both_0_1_ac5_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
Magneto,,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
Magneto,,TPC-DI__View-Unionable__prospect_both_0_1_ac3_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
Cupid,Cupid,OpenData__View -Unionable__miller2_both_0_50_ac2_av,miller2_both_0_50_ac2_av_source.csv,0.25,0.5714285714285714,0.16,94.66019654273988,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
Magneto,,TPC-DI__View-Unionable__prospect_both_0_1_ac3_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
COMA,Coma,ChEMBL__Semantically-Joinable__assays_vertical_30_ac5_av,assays_vertical_30_ac5_av_source.csv,0.25,0.5,0.1666666666666666,1.395951747894287,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Semantically-Joinable
COMA++,Coma++,ChEMBL__View-Unionable__assays_both_0_30_ac5_av,assays_both_0_30_ac5_av_source.csv,0.25,0.5,0.1666666666666666,17.35490846633911,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
Cupid,Cupid,ChEMBL__View-Unionable__assays_both_0_1_ec_ev,assays_both_0_1_ec_ev_source.csv,0.25,0.1428571428571428,1.0,21.8146448135376,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
MagnetoFTGPT,MagnetoFTGPT,OpenData__Semantically-Joinable__miller2_both_50_30_ac5_av,miller2_both_50_30_ac5_av_source.csv,0.25,0.1818181818181818,0.4,12.847579717636108,,/Users/nahawandkired/Desktop/si_si-magneto.csv,OpenData,Semantically-Joinable
Distribution Based,Distribution,OpenData__View -Unionable__miller2_both_0_1_ac2_ev,miller2_both_0_1_ac2_ev_source.csv,0.25,0.1428571428571428,1.0,19.63390874862671,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,View-Unionable
Distribution Based,,ChEMBL__View-Unionable__assays_both_0_30_ac1_av,,0.25,0.5,0.1666666666666666,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,View-Unionable
SMUTF,,TPC-DI__View-Unionable__prospect_both_0_1_ac4_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,View-Unionable
ISResMat,ISResMat,TPC-DI__View-Unionable__prospect_both_0_1_ac5_av,prospect_both_0_1_ac5_av_source.csv,0.25,0.1428571428571428,1.0,58.45923566818237,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,View-Unionable
Magneto,,TPC-DI__Semantically-Joinable__prospect_vertical_1_ec_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Semantically-Joinable
ISResMat,ISResMat,ChEMBL__View-Unionable__assays_both_0_1_ac2_ev,assays_both_0_1_ac2_ev_source.csv,0.25,0.1428571428571428,1.0,80.3785572052002,,/Users/nahawandkired/Desktop/si_si-results4.csv,ChEMBL,View-Unionable
SMUTF,,OpenData__View -Unionable__miller2_both_0_1_ac5_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,OpenData,View-Unionable
MagnetoFT,MagnetoFT,OpenData__Semantically-Joinable__miller2_vertical_30_ac4_av,miller2_vertical_30_ac4_av_source.csv,0.25,0.1818181818181818,0.4,15.303499698638916,,/Users/nahawandkired/Desktop/si_si-magneto.csv,OpenData,Semantically-Joinable
Cupid,,Magellan__fodors_zagats,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,Magellan,Real-world
Magneto,Magneto,OpenData__Semantically-Joinable__miller2_both_50_30_ac5_av,miller2_both_50_30_ac5_av_source.csv,0.25,0.1818181818181818,0.4,13.757140636444092,,/Users/nahawandkired/Desktop/si_si-magneto.csv,OpenData,Semantically-Joinable
Distribution Based,,TPC-DI__Joinable__prospect_both_50_1_ac4_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
MagnetoFTGPT,MagnetoFTGPT,TPC-DI__Semantically-Joinable__prospect_both_50_1_ac1_av,prospect_both_50_1_ac1_av_source.csv,0.25,0.1428571428571428,1.0,36.89027047157288,,/Users/nahawandkired/Desktop/si_si-results0101.csv,TPC-DI,Semantically-Joinable
COMA,Coma,ChEMBL__Joinable__assays_vertical_30_ac5_ev,assays_vertical_30_ac5_ev_source.csv,0.25,0.5,0.1666666666666666,1.3913283348083496,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Joinable
Distribution Based,Distribution,ChEMBL__Unionable__assays_horizontal_50_ac4_av,assays_horizontal_50_ac4_av_source.csv,0.25,0.4444444444444444,0.1739130434782608,10.667375087738035,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Unionable
Distribution Based,,TPC-DI__Joinable__prospect_both_50_1_ac1_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
COMA++,Coma++,OpenData__Joinable__miller2_both_50_1_ac2_ev,miller2_both_50_1_ac2_ev_source.csv,0.25,0.1428571428571428,1.0,133.4815697669983,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Joinable
COMA,Coma,OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,miller2_vertical_50_ac5_av_source.csv,0.25,0.5714285714285714,0.16,2.954610586166382,,/Users/nahawandkired/Desktop/si_si-results.csv,OpenData,Semantically-Joinable
MagnetoFT,MagnetoFT,OpenData__Semantically-Joinable__miller2_both_50_30_ac5_av,miller2_both_50_30_ac5_av_source.csv,0.25,0.1818181818181818,0.4,13.472619533538818,,/Users/nahawandkired/Desktop/si_si-magneto.csv,OpenData,Semantically-Joinable
SMUTF,,OpenData__View -Unionable__miller2_both_0_1_ac3_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,OpenData,View-Unionable
Similarity Flooding,,Magellan__fodors_zagats,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,Magellan,Real-world
MagnetoFTGPT,MagnetoFTGPT,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac1_av,prospect_vertical_1_ac1_av_source.csv,0.25,0.1428571428571428,1.0,38.44468593597412,,/Users/nahawandkired/Desktop/si_si-results0101.csv,TPC-DI,Semantically-Joinable
MagnetoGPT,,ChEMBL__Semantically-Joinable__assays_both_50_1_ac3_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,ChEMBL,Semantically-Joinable
SMUTF,,OpenData__View -Unionable__miller2_both_0_1_ac4_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,OpenData,View-Unionable
Magneto,,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac3_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Semantically-Joinable
Similarity Flooding,SimilarityFlooding,TPC-DI__Joinable__prospect_vertical_1_ac2_ev,prospect_vertical_1_ac2_ev_source.csv,0.25,0.1428571428571428,1.0,0.2223341464996338,,/Users/nahawandkired/Desktop/si_si-results.csv,TPC-DI,Joinable
Magneto,,TPC-DI__Semantically-Joinable__prospect_vertical_1_ac2_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Semantically-Joinable
LLMATCH,LLMatch-llm,ChEMBL__Joinable__assays_both_50_1_ac4_ev,assays_both_50_1_ac4_ev,0.25,0.1428571428571428,1.0,8.88006591796875,instance-complet,/Users/nahawandkired/Documents/Recherche/baselines/data_local/llmatch/llmatch_valentine_6_scenarios.csv,ChEMBL,Joinable
COMA,Coma,ChEMBL__View-Unionable__assays_both_0_30_ac5_ev,assays_both_0_30_ac5_ev_source.csv,0.25,0.5,0.1666666666666666,1.3319544792175293,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,View-Unionable
Cupid,Cupid,ChEMBL__Joinable__assays_vertical_1_ec_ev,assays_vertical_1_ec_ev_source.csv,0.25,0.1428571428571428,1.0,22.616386890411377,,/Users/nahawandkired/Desktop/si_si-results.csv,ChEMBL,Joinable
Magneto,,TPC-DI__Joinable__prospect_vertical_1_ec_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
Magneto,,TPC-DI__Joinable__prospect_vertical_1_ac3_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
Magneto,,TPC-DI__Joinable__prospect_vertical_1_ac2_ev,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,TPC-DI,Joinable
SMUTF,,OpenData__Semantically-Joinable__miller2_vertical_1_ac3_av,,0.25,0.1428571428571428,1.0,,,/Users/nahawandkired/Documents/metamatch/outputs/final_all_baselines_scan/all_baseline_results_long.csv,OpenData,Semantically-Joinable
