config,fold_id,pair_id,n_rows,n_pos,precision,recall,f1,n_features
topological_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac3_av,1444,25,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_30_ac2_av,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac4_av,1444,25,0.0,0.0,0.0,31
topological_only,0,OpenData__Semantically-Joinable__miller2_vertical_50_ac5_av,1444,25,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Joinable__prospect_vertical_50_ac1_ev,272,11,1.0,0.18181818181818182,0.3076923076923077,31
topological_only,0,ChEMBL__Joinable__assays_both_50_70_ac3_ev,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,ChEMBL__Joinable__assays_both_50_70_ac4_ev,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,OpenData__Semantically-Joinable__miller2_vertical_70_ac2_av,1849,35,0.5,0.02857142857142857,0.05405405405405406,31
topological_only,0,ChEMBL__Joinable__assays_both_50_70_ec_ev,380,16,1.0,0.0625,0.11764705882352941,31
topological_only,0,TPC-DI__Joinable__prospect_vertical_50_ac5_ev,272,11,0.0,0.0,0.0,31
topological_only,0,OpenData__Semantically-Joinable__miller2_vertical_70_ac4_av,1849,35,0.3333333333333333,0.02857142857142857,0.05263157894736842,31
topological_only,0,TPC-DI__Joinable__prospect_vertical_50_ec_ev,272,11,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Joinable__prospect_vertical_70_ac1_ev,342,15,1.0,0.13333333333333333,0.23529411764705882,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_30_ec_av,210,6,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_0_ac1_ev,2601,51,1.0,0.0392156862745098,0.07547169811320754,31
topological_only,0,TPC-DI__Joinable__prospect_vertical_70_ac4_ev,342,15,1.0,0.2,0.3333333333333333,31
topological_only,0,TPC-DI__View-Unionable__prospect_both_0_70_ac3_ev,342,15,1.0,0.26666666666666666,0.42105263157894735,31
topological_only,0,ChEMBL__Joinable__assays_vertical_1_ec_ev,144,1,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_0_ac2_av,2601,51,1.0,0.13725490196078433,0.2413793103448276,31
topological_only,0,TPC-DI__View-Unionable__prospect_both_0_70_ac4_ev,342,15,1.0,0.2,0.3333333333333333,31
topological_only,0,ChEMBL__Joinable__assays_vertical_30_ac3_ev,210,6,1.0,0.16666666666666666,0.2857142857142857,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_50_ac3_av,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,TPC-DI__View-Unionable__prospect_both_0_70_ac5_ev,342,15,1.0,0.06666666666666667,0.125,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_50_ac3_ev,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,ChEMBL__Joinable__assays_vertical_30_ec_ev,210,6,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_50_ac4_ev,289,11,1.0,0.18181818181818182,0.3076923076923077,31
topological_only,0,ChEMBL__Joinable__assays_vertical_50_ac2_ev,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,Wikidata__Musicians__Musicians_unionable,400,19,0.5,0.05263157894736842,0.09523809523809523,31
topological_only,0,ChEMBL__Joinable__assays_vertical_50_ac4_ev,289,11,0.6666666666666666,0.18181818181818182,0.2857142857142857,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_50_ec_ev,289,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac1_av,380,16,0.0,0.0,0.0,31
topological_only,0,OpenData__Unionable__miller2_horizontal_100_ac1_ev,2601,51,1.0,0.0392156862745098,0.07547169811320754,31
topological_only,0,ChEMBL__Joinable__assays_vertical_50_ec_ev,289,11,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac2_av,380,16,0.0,0.0,0.0,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac1_av,272,11,0.0,0.0,0.0,31
topological_only,0,ChEMBL__Joinable__assays_vertical_70_ac3_ev,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,OpenData__Unionable__miller2_horizontal_100_ac3_ev,2601,51,0.0,0.0,0.0,31
topological_only,0,ChEMBL__View-Unionable__assays_both_0_70_ac3_ev,380,16,1.0,0.125,0.2222222222222222,31
topological_only,0,OpenData__Unionable__miller2_horizontal_100_ac4_ev,2601,51,1.0,0.0784313725490196,0.14545454545454545,31
topological_only,0,TPC-DI__Semantically-Joinable__prospect_both_50_50_ac4_av,272,11,1.0,0.09090909090909091,0.16666666666666666,31
topological_only,0,ChEMBL__Joinable__assays_vertical_70_ec_ev,380,16,0.0,0.0,0.0,31
